airdrop_name,positive,neutral,negative,total_words,total_upvotes,comment_count,average_comment_length,scam_probability,is_scam
Somesing,1.37E-07,0,0,3.32E-05,1.73E-07,7.61E-05,3.47E-05,-0.003815321,FALSE
Vite,0.000883588,0,0.000945956,0.005228594,0.001240583,0.005151894,0.005402615,-0.025868042,FALSE
MADANA,1.96E-06,0,2.72E-07,0.000395005,4.38E-06,0.000413021,0.000424628,-0.004107052,FALSE
Knowledge,0.006522518,0,0.006843531,0.026842445,0.007551466,0.010847237,0.03155989,-0.040954921,FALSE
Block and Chain,2.00E-06,0,4.92E-06,7.13E-05,2.34E-06,0.000173904,5.62E-05,0.02393228,TRUE
Monarch,0.000409616,0,9.33E-05,0.000420207,0.000166129,0.000445628,0.000437958,-0.743956608,FALSE
Ally Network,1.77E-07,0,9.89E-08,9.11E-05,1.93E-07,9.78E-05,9.84E-05,-0.001019124,FALSE
Files.fm,8.66E-07,0,1.24E-07,0.000176408,8.05E-07,0.000293462,0.000174262,-0.004049596,FALSE
Terra Credit,2.92E-07,0,0,7.28E-06,7.40E-08,3.26E-05,8.00E-06,-0.037229249,FALSE
Tangle,0.000503367,0,0.000461368,0.004975089,0.000791753,0.004532362,0.005349536,-0.026769534,FALSE
Vecap,6.02E-07,0,9.49E-09,9.65E-05,1.19E-06,0.000184773,9.94E-05,-0.005720098,FALSE
Havaex,5.43E-07,0,0,5.51E-05,3.12E-07,0.000184773,1.94E-05,-0.009158045,FALSE
FST Network,2.15E-07,0,0,6.35E-05,3.58E-07,9.78E-05,6.11E-05,-0.003149933,FALSE
Vodi X,2.79E-09,0,6.57E-09,2.80E-05,8.22E-09,4.35E-05,2.71E-05,7.73E-05,FALSE
QuarkChain,5.44E-06,0,5.22E-07,0.000319028,5.38E-06,0.000586925,0.00028357,-0.014652805,FALSE
Purple Butterfly Trading,0,0,0,0,0,0,0,0,FALSE
Digitex,2.40E-06,0,1.15E-06,0.000616403,8.74E-06,0.000673876,0.000624096,-0.002252833,FALSE
Omnity,9.82E-09,0,0,6.72E-06,4.11E-09,1.09E-05,6.06E-06,-0.001356373,FALSE
Sheepcoin,6.83E-06,0,5.38E-06,4.48E-05,3.36E-05,4.35E-05,4.56E-05,-0.054500491,FALSE
QuiGig,2.87E-08,0,1.25E-09,9.43E-05,3.70E-08,0.000163035,0.000100098,-0.000272527,FALSE
UMA,0.026743552,0,0.027962526,0.040254521,0.031390421,0.024107385,0.045202274,-0.113722818,FALSE
VINE Protocol,0,0,0,0,0,0,0,0,FALSE
Opensea Traders,0,0,0,0,0,0,0,0,FALSE
Mofi Finance,0,0,0,0,0,0,0,0,FALSE
POAP,4.83E-06,0,6.80E-06,0.000566374,6.69E-06,0.000521711,0.000645667,0.000767701,FALSE
Moozicore,1.77E-06,0,3.87E-08,0.000119286,1.35E-06,0.000239117,0.000110762,-0.013558758,FALSE
CryptoSoul,3.15E-05,0,3.57E-07,0.000182195,2.97E-05,0.000456497,0.000158508,-0.159268381,FALSE
Nodis,7.87E-06,0,8.75E-10,0.000256679,5.65E-06,0.000293462,0.000129424,-0.028459623,FALSE
Solve.Care,3.20E-06,0,1.34E-06,0.000562827,1.35E-06,0.000880387,0.000545812,-0.003560446,FALSE
4hiphop,6.81E-09,0,0,4.48E-05,1.64E-08,2.17E-05,5.67E-05,-0.000141153,FALSE
Almeedex,0,0,0,0,0,0,0,0,FALSE
Saiterm,7.03E-06,0,4.86E-07,9.74E-05,8.34E-06,0.00010869,7.32E-05,-0.063395896,FALSE
XCOYNZ,1.34E-07,0,0,6.35E-06,9.45E-08,1.09E-05,6.79E-06,-0.019534617,FALSE
BtcEX,2.80E-07,0,4.70E-07,1.33E-05,1.64E-07,4.35E-05,7.27E-06,0.006069862,FALSE
VANM,0.000145235,0,0.000168561,0.000139073,4.72E-05,0.000369545,0.000103491,-0.091792637,FALSE
HyperionX,2.15E-08,0,0,2.35E-05,5.34E-08,2.17E-05,2.71E-05,-0.000848475,FALSE
Crypto Potential,0,0,0,0,0,0,0,0,FALSE
WOWX,2.82E-07,0,5.83E-10,6.38E-05,4.68E-07,0.00010869,6.88E-05,-0.00409802,FALSE
TriipMiles,1.36E-08,0,0,2.86E-05,3.29E-08,1.09E-05,3.44E-05,-0.00044268,FALSE
YellowTradingCoin,2.60E-09,0,0,2.13E-05,8.22E-09,1.09E-05,2.69E-05,-0.000113365,FALSE
Bluenote,2.16E-05,0,1.72E-05,0.000486663,5.28E-05,0.000912994,0.000523029,-0.015609208,FALSE
Cogmento,8.66E-08,0,3.03E-10,2.28E-05,2.88E-08,2.17E-05,2.74E-05,-0.003520976,FALSE
XPChain,8.69E-08,0,3.13E-08,7.93E-05,1.93E-07,0.000163035,7.44E-05,-0.000730887,FALSE
KRONN,1.40E-09,0,0,2.13E-05,8.22E-09,1.09E-05,2.69E-05,-6.10E-05,FALSE
GLAD Network,0,0,0,0,0,0,0,0,FALSE
TheVault,2.58E-07,0,7.86E-09,4.42E-05,2.34E-07,7.61E-05,4.65E-05,-0.005288416,FALSE
CoinTiger,1.53E-06,0,5.37E-06,0.000329109,8.26E-07,0.000336938,0.000359189,0.007486678,FALSE
Precium Foundation,9.54E-10,0,0,5.04E-06,4.11E-09,1.09E-05,4.85E-06,-0.000175747,FALSE
Global Cryptocurrency,0.000466188,0,0.00053488,0.000680246,0.001331309,0.001108635,0.000708925,-0.066818525,FALSE
Z-POP DREAM,0.000603188,0,0.000148208,0.002978968,0.001057333,0.003760665,0.00274554,-0.151914873,FALSE
WHIRL,5.69E-06,0,1.86E-06,0.000227557,5.34E-06,0.000260855,0.000224675,-0.01728553,FALSE
Daily Coin News,0,0,0,0,0,0,0,0,FALSE
BitTorrent,0.000365074,0,0.000167329,0.001309155,0.000689757,0.001369491,0.001566421,-0.166291356,FALSE
Hxro,2.76E-07,0,1.48E-08,7.32E-05,5.67E-07,0.000152166,6.69E-05,-0.00334829,FALSE
DACC,1.71E-05,0,8.41E-05,8.68E-05,4.94E-05,7.61E-05,9.89E-05,0.518350786,TRUE
Singh,4.72E-05,0,0.000211862,0.000356364,5.76E-05,0.000869518,0.000246245,0.307432774,TRUE
POP Network,2.18E-08,0,1.38E-09,5.56E-05,4.93E-08,3.26E-05,6.42E-05,-0.000346037,FALSE
MESG,2.80E-05,0,0.000104188,0.000185182,1.86E-05,0.000521711,0.000176444,0.267056103,TRUE
DataOnBlock,0,0,0,0,0,0,0,0,FALSE
PROOF OF TOSS,2.35E-07,0,5.73E-08,2.84E-05,2.88E-07,5.43E-05,2.91E-06,-0.006236821,FALSE
TerraGreen,8.93E-06,0,4.03E-07,0.000653364,8.92E-06,0.001173849,0.00070432,-0.012235951,FALSE
PaxPago,1.20E-06,0,0,1.59E-05,9.99E-07,9.78E-05,1.19E-05,-0.07040131,FALSE
Afincoin,0,0,0,0,0,0,0,0,FALSE
The Collective,0.000451892,0,0.000218979,0.002082179,0.000469686,0.002054236,0.001578297,-0.125295425,FALSE
LTO Network,0.000411927,0,7.62E-05,0.001274247,0.000329221,0.001347753,0.000934085,-0.256750147,FALSE
Insights Network,0.000187681,0,3.31E-05,0.000893429,0.000414367,0.000826042,0.000550901,-0.168176452,FALSE
Cloverdex,7.13E-08,0,1.68E-08,8.14E-05,1.15E-07,0.00010869,9.43E-05,-0.000663428,FALSE
DecentraX,9.46E-10,0,0,4.48E-06,4.11E-09,1.09E-05,1.70E-06,-0.000196058,FALSE
Volentix,1.13E-06,0,2.49E-07,0.000240065,3.00E-06,0.000402152,0.00023849,-0.003634302,FALSE
Energi,3.20E-05,0,9.28E-05,0.000435141,9.24E-05,0.000206511,0.000528119,0.086200337,TRUE
Opu Labs,3.62E-07,0,0,4.18E-05,1.60E-07,4.35E-05,4.94E-05,-0.008029557,FALSE
ShareMeAll,0,0,0,0,0,0,0,0,FALSE
MyCryptoBank,1.60E-07,0,1.76E-08,6.22E-05,3.37E-07,0.000163035,4.97E-05,-0.002190146,FALSE
Grailum Lab,0,0,0,0,0,0,0,0,FALSE
Petchains,9.84E-07,0,1.11E-06,8.62E-05,4.40E-07,6.52E-05,8.73E-05,-0.001259864,FALSE
Paradise Token,4.50E-05,0,5.56E-06,0.000154381,3.41E-05,0.000326069,0.00011464,-0.24476102,FALSE
Game Fanz,0,0,0,0,0,0,0,0,FALSE
Konkrete,7.73E-05,0,0.000120872,2.63E-05,8.72E-05,0.000163035,3.05E-05,0.597415737,TRUE
KlickZie,3.42E-08,0,2.70E-08,3.85E-05,1.73E-07,3.26E-05,4.02E-05,-0.000316433,FALSE
TradePlace,6.44E-05,0,0,4.11E-05,4.65E-05,0.000163035,2.35E-05,-1.454623831,FALSE
Ares Tech,0,0,0,0,0,0,0,0,FALSE
HubrisOne,4.29E-06,0,6.89E-07,0.000435141,1.08E-05,0.000478235,0.000468981,-0.00799482,FALSE
PerksCoin,0,0,0,0,0,0,0,0,FALSE
Sentivate,8.01E-06,0,8.87E-07,0.000182009,9.29E-06,0.000489104,0.000147602,-0.037334708,FALSE
Bitcoin Confidential,3.50E-07,0,1.15E-07,7.34E-05,6.00E-07,0.000228248,6.35E-05,-0.00328757,FALSE
Dragonglass,4.08E-08,0,5.42E-08,9.86E-05,3.08E-07,0.000163035,0.000106157,1.36E-05,FALSE
THORChain,9.79E-06,0,3.68E-06,0.000965112,7.59E-06,0.000565187,0.001139612,-0.006658278,FALSE
Griffex,3.09E-07,0,1.15E-07,0.000135526,5.14E-07,0.000413021,0.000119487,-0.001502056,FALSE
Accumulus Threat Shield,3.19E-07,0,5.90E-07,4.20E-05,4.03E-07,7.61E-05,4.77E-05,0.003107086,FALSE
EARNET,7.76E-08,0,5.72E-07,0.000183502,2.42E-07,2.17E-05,0.000231946,0.001865276,FALSE
MobileGo,5.23E-07,0,3.43E-08,0.000113685,1.47E-06,0.000326069,0.000113428,-0.004049601,FALSE
HotelLoad,0,0,0,0,0,0,0,0,FALSE
DNN,5.98E-05,0,6.30E-06,0.000466129,2.04E-05,0.000543449,0.000523029,-0.109374407,FALSE
Playgroundz,6.18E-08,0,2.23E-08,5.95E-05,1.19E-07,8.70E-05,5.84E-05,-0.000692405,FALSE
BitSong,8.36E-07,0,5.61E-08,0.000108085,1.20E-05,0.000119559,0.000118518,-0.006799631,FALSE
OmniBazaar,2.97E-09,0,0,1.68E-06,4.11E-09,1.09E-05,4.85E-07,-0.001643477,FALSE
Inmax,2.22E-05,0,7.28E-05,5.75E-05,9.45E-06,6.52E-05,5.48E-05,0.558592138,TRUE
Platon Finance,0,0,0,0,0,0,0,0,FALSE
idap.io,1.44E-07,0,1.22E-08,0.000240998,3.66E-07,0.000260855,0.000273875,-0.000519368,FALSE
Levolution,2.33E-07,0,2.66E-08,1.79E-05,1.15E-07,1.09E-05,2.13E-05,-0.010999527,FALSE
Bethereum,1.89E-06,0,1.31E-06,0.000343856,2.87E-06,0.000521711,0.000351675,-0.002356837,FALSE
GAMB,0.01135219,0,0.011749789,0.016418858,0.007169005,0.011521113,0.017715856,-0.123637185,FALSE
Ice Chain,6.34E-07,0,2.80E-07,0.000905376,1.45E-06,0.00116298,0.001005583,-0.000426251,FALSE
Pareto Network,7.61E-07,0,5.38E-07,0.000127499,2.59E-06,0.000228248,0.00012288,-0.002489195,FALSE
Solarex,5.29E-08,0,3.07E-08,8.62E-05,5.34E-08,0.000141297,9.31E-05,-0.000311809,FALSE
Spectrum,0.000409725,0,0.000974125,0.001875902,0.00058122,0.001369491,0.002048733,0.173226116,TRUE
Faba,1.17E-05,0,2.97E-05,0.000302228,7.96E-06,0.000478235,0.000320652,0.035112369,TRUE
Indochain,0,0,0,0,0,0,0,0,FALSE
Liquid (Raffle),0,0,0,0,0,0,0,0,FALSE
VeganNation,5.03E-07,0,7.17E-08,6.37E-05,8.59E-07,1.09E-05,7.39E-05,-0.006520247,FALSE
Dsion,0,0,0,0,0,0,0,0,FALSE
Tokenville,4.99E-07,0,1.03E-07,0.000168008,6.41E-07,0.000228248,0.000151722,-0.002310468,FALSE
Gooreo,3.17E-09,0,4.11E-10,3.34E-05,8.22E-09,2.17E-05,2.96E-05,-7.92E-05,FALSE
PopulStay,3.37E-05,0,1.01E-05,3.55E-05,2.05E-05,0.000163035,1.11E-05,-0.676153543,FALSE
Uris,0.002150577,0,0.002331636,0.006100369,0.002600359,0.003152003,0.006999575,-0.050490774,FALSE
Havven,1.24E-05,0,1.98E-06,0.000509624,1.38E-05,0.000652138,0.000508729,-0.019704814,FALSE
CryptoBonusMiles,3.38E-08,0,0,1.59E-05,6.58E-08,4.35E-05,9.45E-06,-0.001979743,FALSE
Jarvis,2.06E-06,0,1.49E-05,0.000194889,9.69E-06,0.000347807,0.000150753,0.045725149,TRUE
Bancryp,3.21E-09,0,0,4.76E-05,8.22E-09,2.17E-05,5.11E-05,-6.25E-05,FALSE
MEDoctor,5.41E-07,0,4.74E-07,0.000474156,5.59E-07,6.52E-05,0.00060907,-0.000335841,FALSE
Cubego,1.92E-07,0,7.63E-08,2.15E-05,3.90E-07,7.61E-05,2.18E-05,-0.005708746,FALSE
Unification,4.63E-06,0,2.73E-07,0.000337696,4.99E-06,0.000347807,0.000340042,-0.012134352,FALSE
Mind AI,0.002921035,0,0.002774595,0.000949058,0.015053395,0.001423836,0.000975772,-0.740124078,FALSE
Cures Token,0,0,0,0,0,0,0,0,FALSE
Mobile Token Bank,0,0,0,0,0,0,0,0,FALSE
GoDDEX,8.87E-05,0,6.61E-05,0.000352443,6.66E-05,0.000684745,0.000289387,-0.097920566,FALSE
SpringRole,1.01E-06,0,6.76E-07,9.58E-05,6.14E-06,0.000206511,9.19E-05,-0.00471107,FALSE
Securypto,4.47E-06,0,2.89E-08,9.11E-05,6.02E-06,0.000206511,9.33E-05,-0.045320777,FALSE
Dolla,0.013759354,0,0.021402099,0.037828113,0.016743938,0.024759524,0.04088183,0.072005453,TRUE
Tune Token,1.95E-06,0,2.98E-08,2.56E-05,1.11E-06,0.00010869,1.38E-05,-0.070012853,FALSE
V SYSTEMS,6.61E-09,0,1.52E-09,2.22E-05,1.23E-08,2.17E-05,1.53E-05,-0.00022665,FALSE
OcNet,0,0,0,0,0,0,0,0,FALSE
Orbise,4.38E-08,0,3.01E-09,0.000167635,1.64E-07,8.70E-05,0.000200196,-0.000229379,FALSE
Sonata.ai,1.14E-08,0,1.51E-08,2.37E-05,1.19E-07,5.43E-05,2.13E-05,1.45E-05,FALSE
Phoneum,4.13E-06,0,1.06E-06,0.000703953,5.63E-06,0.001086897,0.000706744,-0.00435966,FALSE
C2C,3.10E-05,0,1.27E-05,0.001657119,2.31E-05,0.000184773,0.002107143,-0.0118349,FALSE
BitCanna,2.57E-07,0,1.07E-08,3.14E-05,1.60E-07,5.43E-05,2.69E-05,-0.007352991,FALSE
Smart Trade Coin,1.29E-07,0,0,1.29E-05,4.93E-08,4.35E-05,8.97E-06,-0.009279388,FALSE
Wellmee,7.26E-06,0,1.25E-07,0.000323322,7.15E-06,0.000869518,0.000317259,-0.020556641,FALSE
Varius World Tech,7.75E-09,0,4.95E-09,5.97E-05,2.47E-08,8.70E-05,5.21E-05,-6.05E-05,FALSE
ZenSports,1.24E-06,0,5.49E-07,0.000156621,1.46E-06,0.000195642,0.000121426,-0.004821896,FALSE
Raido,0.000249762,0,0.000190365,0.000817265,0.00117626,0.001630346,0.000603253,-0.11501424,FALSE
Biton,0.001084751,0,0.000791212,0.001321849,0.001393619,0.001108635,0.000587499,-0.32832274,FALSE
Tokedo,4.11E-07,0,1.15E-07,0.000179582,2.47E-07,0.00010869,0.000182745,-0.00165835,FALSE
UniFox,1.81E-05,0,4.25E-08,0.000239318,1.74E-05,0.000554318,0.000208436,-0.070099769,FALSE
One Solution,6.49E-05,0,3.45E-05,0.00028412,0.000120657,0.000217379,0.000317017,-0.124059599,FALSE
PGF500,0,0,0,0,0,0,0,0,FALSE
Datafund,6.17E-09,0,0,5.86E-05,1.15E-07,3.26E-05,7.30E-05,-9.77E-05,FALSE
Trippki,4.51E-06,0,3.58E-07,0.000261159,4.54E-06,0.000402152,0.000272906,-0.015023441,FALSE
Murmur,8.97E-07,0,8.96E-07,0.000148967,4.22E-06,3.26E-05,0.000189047,-0.001233131,FALSE
Rewards,0.004957453,0,0.001949648,0.026232763,0.002994076,0.016020868,0.029613921,-0.121594475,FALSE
Namacoin,0,0,0,0,0,0,0,0,FALSE
THE 4TH PILLAR,8.56E-07,0,1.43E-07,0.00014654,1.19E-06,0.000152166,6.11E-05,-0.004716404,FALSE
QUBAY,0,0,0,0,0,0,0,0,FALSE
SocialRemit,1.77E-05,0,9.88E-09,0.000160354,9.47E-06,0.000543449,0.000132575,-0.102173836,FALSE
ALLIVE,0.00042969,0,7.69E-05,0.000443914,0.000679044,0.001195587,0.000315805,-0.773072006,FALSE
Clear Foundation,0.000135189,0,0.000358252,0.000816519,8.22E-05,0.000510842,0.000794966,0.163976315,TRUE
TheFund.io,1.82E-07,0,2.69E-07,2.22E-05,7.52E-07,6.52E-05,1.55E-05,0.001174297,FALSE
Qobit,1.26E-05,0,1.57E-07,0.000115739,1.20E-05,0.000336938,8.80E-05,-0.100113855,FALSE
GAMO Protocol,4.31E-07,0,0,6.53E-06,2.47E-07,3.26E-05,1.21E-06,-0.061280788,FALSE
Bitozz,1.15E-07,0,9.57E-10,1.83E-05,1.52E-07,4.35E-05,2.06E-05,-0.005808851,FALSE
ND Invest,0.001044397,0,0.000685798,0.00358081,0.000796191,0.002141188,0.004124126,-0.132052968,FALSE
GG International,2.28E-08,0,0,1.49E-05,4.11E-09,1.09E-05,1.60E-05,-0.00141635,FALSE
Tradesprite,0,0,0,0,0,0,0,0,FALSE
VeryFile,5.48E-06,0,5.53E-08,0.000226437,5.03E-06,0.000347807,0.000249154,-0.02227347,FALSE
TEMCO,0.000176793,0,0.000374418,0.00078161,0.000361716,0.001152111,0.00076467,0.136870354,TRUE
Social Note,9.30E-05,0,2.03E-05,0.000423007,0.000142068,0.000445628,0.00045347,-0.169388487,FALSE
XRP by Huobi,0,0,0,0,0,0,0,0,FALSE
X Infinity,0.000488765,0,0.000546583,0.00042394,0.000312656,0.001141242,0.000451773,-0.136656973,FALSE
FanChain,1.56E-07,0,1.57E-07,0.000104352,4.85E-07,0.000119559,0.000103491,-0.000300225,FALSE
Fidelity House,3.27E-08,0,9.90E-08,2.82E-05,3.70E-08,3.26E-05,3.37E-05,0.001467582,FALSE
Bitcademy,3.01E-07,0,0,4.33E-05,2.55E-07,0.00010869,2.42E-05,-0.006445997,FALSE
FiiiCoin,0,0,0,0,0,0,0,0,FALSE
Platin,0.000596303,0,0.000260367,0.001101759,0.000386673,0.001130373,0.001111498,-0.331250468,FALSE
HintChain,4.38E-07,0,4.87E-08,0.000155501,6.00E-07,0.000217379,7.61E-05,-0.002388841,FALSE
London Block Exchange,2.24E-07,0,6.99E-07,0.000101365,4.64E-07,0.000184773,0.000111974,0.002948518,FALSE
Phoenix,0.000397209,0,0.000399569,0.002404941,0.000975035,0.002575947,0.002261289,-0.033011723,FALSE
Athero,6.36E-06,0,1.28E-06,0.000266013,6.87E-06,0.000347807,0.000244064,-0.018727015,FALSE
BitValve,3.94E-06,0,5.90E-08,5.15E-05,3.40E-06,0.000163035,4.19E-05,-0.070092107,FALSE
ARCC,1.98E-05,0,4.35E-06,0.00041218,2.08E-05,0.000543449,0.000394574,-0.036941343,FALSE
Verity,2.20E-05,0,0.000107565,0.000607255,5.24E-05,0.000445628,0.000708198,0.094585781,TRUE
Belacam,3.13E-06,0,2.85E-07,0.00050029,4.97E-06,0.000597794,0.000528361,-0.005395522,FALSE
BlocPal,3.86E-09,0,4.32E-09,1.72E-05,1.23E-08,3.26E-05,2.01E-05,-2.63E-05,FALSE
Mindsync,3.08E-07,0,3.76E-08,0.000190222,3.25E-07,0.000271724,0.000160447,-0.001358677,FALSE
Velic,4.46E-05,0,1.89E-05,0.000758649,0.000109639,0.001532525,0.000776546,-0.036627748,FALSE
HighBank,5.08E-08,0,6.63E-09,7.54E-05,6.99E-08,6.52E-05,8.68E-05,-0.000561666,FALSE
FortFC,2.08E-06,0,2.05E-07,0.000270866,2.73E-06,0.000619532,0.000237035,-0.006590876,FALSE
CurveBlock,2.03E-07,0,0,9.67E-05,1.36E-07,8.70E-05,0.000112701,-0.001952555,FALSE
Huddl,3.03E-06,0,2.02E-06,0.000372044,3.84E-06,0.000499973,0.00032865,-0.003638233,FALSE
FEEDOCK,0,0,0,0,0,0,0,0,FALSE
HARA,0.01646779,0,0.037097661,0.025971977,0.014190712,0.017455573,0.028825741,0.445602258,TRUE
Vreo,6.59E-09,0,4.40E-08,7.69E-05,1.52E-07,9.78E-05,8.19E-05,0.00033419,FALSE
HiLynk,1.23E-07,0,0,2.45E-05,1.07E-07,4.35E-05,2.40E-05,-0.004667008,FALSE
Depository Network,1.34E-06,0,2.64E-08,0.000258732,2.37E-06,0.000347807,0.00025594,-0.004720147,FALSE
Ellcrys,9.42E-07,0,9.97E-07,0.000601655,5.38E-06,0.000728221,0.000666511,-0.000253559,FALSE
Bitpanda,6.17E-05,0,0.000121291,0.000910416,7.71E-05,0.00127167,0.000864767,0.033528488,TRUE
Consensus,0.001279499,0,0.003010085,0.017367916,0.002717732,0.007021358,0.020312581,0.057097092,TRUE
Stox,4.50E-06,0,1.03E-06,0.000132913,6.68E-06,0.000228248,0.000143482,-0.025806581,FALSE
Mycro Jobs,0,0,0,0,0,0,0,0,FALSE
Instant Sponsor,3.34E-08,0,1.71E-07,9.20E-05,1.15E-07,7.61E-05,0.000102521,0.001007267,FALSE
GoFind.World,0,0,0,0,0,0,0,0,FALSE
MinedBlock,4.65E-07,0,2.95E-09,2.31E-05,4.44E-07,6.52E-05,2.79E-05,-0.018541845,FALSE
Crypt-ON,1.87E-07,0,0,3.36E-05,1.10E-06,6.52E-05,2.62E-05,-0.005169679,FALSE
CoinJax,0,0,0,0,0,0,0,0,FALSE
LEXIT,0.000515449,0,0.00040262,0.003995416,0.000508686,0.00127167,0.004853652,-0.046785382,FALSE
AIVON,3.70E-08,0,0,2.17E-05,1.11E-07,6.52E-05,2.28E-05,-0.001587802,FALSE
Archetypal Network,1.98E-07,0,0,6.91E-06,1.11E-07,1.09E-05,7.27E-07,-0.026569019,FALSE
B21,3.76E-06,0,6.47E-07,0.000179022,2.95E-06,0.000358676,0.000153176,-0.01686414,FALSE
Open Packaging Network,2.49E-08,0,0,3.17E-06,3.29E-08,1.09E-05,1.94E-06,-0.007271652,FALSE
Bistox Exchange,1.80E-06,0,1.64E-07,7.43E-05,2.91E-06,0.000119559,8.80E-05,-0.020916664,FALSE
FortKnoxster,2.87E-06,0,2.12E-07,8.62E-05,1.91E-06,0.000239117,6.57E-05,-0.029082877,FALSE
Connecty,5.97E-07,0,1.64E-08,0.0001499,7.81E-07,0.000369545,0.000161417,-0.003616202,FALSE
Truwho,3.29E-09,0,7.45E-10,2.33E-05,1.23E-08,2.17E-05,2.69E-05,-0.000107603,FALSE
Hydro Protocol,6.63E-09,0,2.73E-08,2.54E-05,2.05E-08,4.35E-05,1.96E-05,0.000536029,FALSE
Kidbizo,0,0,0,0,0,0,0,0,FALSE
SIRIN LABS,2.49E-06,0,1.22E-06,0.000408073,8.00E-06,0.000467366,0.000386576,-0.003498798,FALSE
Get Achieve,5.47E-05,0,5.47E-05,0.000192836,3.74E-05,8.70E-05,0.000229037,-0.057686117,FALSE
Bright Network,3.51E-07,0,4.52E-08,0.000151767,2.38E-07,0.000152166,0.000135726,-0.001927834,FALSE
Sentinel,2.32E-05,0,8.30E-06,0.004487119,4.12E-05,0.002021629,0.005350748,-0.00344894,FALSE
Certified Diamond Coin,2.21E-07,0,1.12E-08,4.85E-05,1.68E-07,6.52E-05,5.57E-05,-0.004058989,FALSE
idealcoin,7.43E-08,0,0,9.52E-06,1.23E-07,2.17E-05,1.04E-05,-0.007245155,FALSE
GOZO,7.56E-08,0,0,9.20E-05,6.16E-08,6.52E-05,0.00010955,-0.000762107,FALSE
Smart Refinery Technologies,2.12E-06,0,6.56E-08,0.000325189,1.90E-06,0.000521711,0.000311685,-0.005891603,FALSE
Javvy,5.09E-06,0,4.03E-07,0.000505331,6.01E-06,0.000695614,0.000534178,-0.008767031,FALSE
STAYGE,1.68E-09,0,0,2.76E-05,4.11E-09,1.09E-05,3.44E-05,-5.64E-05,FALSE
Zulu Republic,4.09E-07,0,5.12E-06,6.31E-05,2.53E-06,2.17E-05,6.79E-05,0.052790347,TRUE
Aelf,0.000334061,0,9.31E-06,0.000542292,0.000457275,0.001032553,0.000504124,-0.559331176,FALSE
ETH Birds,2.16E-09,0,0,2.15E-05,4.11E-09,1.09E-05,2.42E-05,-9.35E-05,FALSE
weBloc,5.35E-06,0,1.53E-06,0.000515038,7.68E-06,0.000641269,0.000584348,-0.007487977,FALSE
Superbloom,1.42E-05,0,2.27E-08,0.000170995,6.21E-06,0.000369545,0.000148087,-0.076947308,FALSE
Rise,0.014958448,0,0.016141173,0.040118621,0.015717476,0.021074942,0.045255352,-0.054784501,FALSE
Bitsrent,0,0,0,0,0,0,0,0,FALSE
Cryptocoin Insurance,0,0,0,0,0,0,0,0,FALSE
Job.com,1.76E-07,0,5.50E-07,0.000184809,9.99E-07,0.000293462,0.000154146,0.001271166,FALSE
Bionic,1.35E-05,0,5.97E-06,0.00027964,1.76E-05,0.000326069,0.000267331,-0.029441985,FALSE
Renaissance Engineering,9.96E-06,0,3.86E-06,0.001674666,2.35E-05,0.001173849,0.001972387,-0.003850224,FALSE
Cubiex,0,0,0,0.000198249,0,0.000119559,0.0002334,0,FALSE
Qredit,3.96E-05,0,1.51E-05,0.000292521,2.86E-05,0.000402152,0.000183957,-0.088335167,FALSE
DigitalBits,6.32E-07,0,1.56E-07,0.000164834,3.00E-07,0.000228248,0.000117306,-0.002875494,FALSE
IUNO,1.74E-05,0,5.12E-06,0.000104165,2.20E-05,0.000336938,7.80E-05,-0.119524444,FALSE
eMusic,1.94E-06,0,1.73E-06,0.000663071,2.18E-06,0.000152166,0.000839561,-0.000822215,FALSE
Restart Energy,1.92E-06,0,9.59E-09,9.58E-05,2.40E-06,0.000163035,9.16E-05,-0.018542249,FALSE
Infinitus,0.000376281,0,8.33E-05,0.000614722,0.00028506,0.001108635,0.000567382,-0.469998033,FALSE
Lampix,3.45E-07,0,3.10E-08,0.000195263,6.58E-07,0.000195642,0.000217646,-0.001524693,FALSE
Magnetics,0.000694513,0,0.002397288,0.000854227,0.000370132,0.001108635,0.00088658,1.2771329,TRUE
AORA,1.49E-07,0,4.97E-08,5.26E-05,7.81E-08,7.61E-05,4.56E-05,-0.001936486,FALSE
Sportsfix,2.59E-07,0,2.58E-07,1.53E-05,2.05E-07,4.35E-05,1.33E-05,-0.003516901,FALSE
Qlear Protocol,1.29E-05,0,3.97E-09,0.000115179,1.41E-05,0.000217379,0.000116336,-0.104025281,FALSE
MorLabs,0,0,0,0,0,0,0,0,FALSE
WooshCoin,5.06E-09,0,0,2.50E-05,8.22E-09,2.17E-05,7.76E-06,-0.000187575,FALSE
Coinbates,2.81E-05,0,2.20E-05,0.000561707,6.58E-05,0.00095647,0.000531997,-0.018040442,FALSE
ONO,0.029255187,0,0.030281794,0.079391975,0.03093871,0.040106516,0.089839831,-0.065874904,FALSE
Triphop,0.00119662,0,0.006425843,0.000900149,0.004506551,0.001760774,0.000926571,3.934346761,TRUE
Neironix,9.72E-08,0,6.94E-08,3.02E-05,1.40E-07,4.35E-05,3.30E-05,-0.001322662,FALSE
PowerChain,1.68E-05,0,4.25E-05,0.000637684,1.50E-05,0.000836911,0.000775091,0.023802156,TRUE
Xenia,1.72E-06,0,5.22E-06,0.000213557,2.16E-06,5.43E-05,0.000265877,0.010250954,TRUE
